rank	username	minecraft:broken/minecraft:chainmail_leggings
1	Deathkob	4
1	El_Jalapeno	4
3	EcksDofficial	2
4	soundad	1
4	NibPicker	1
4	BlancoFlaco	1
4	Yuniqe_	1
4	Malorn_Aetherius	1
4	G1ldor	1
4	0nly_sn1per	1
4	Jackattack53	1
4	jedi_george	1
4	Arceus1975	1
4	CasperHxly	1
4	Hiryu27	1
4	ooga47	1
4	CarryLine	1
4	Akoot_	1
4	_Bguette_	1
4	jambvds	1
4	carpet4_69	1
4	censorsheep	1
4	RedcatVII	1
4	SingedBread	1
4	VilsSwag	1
4	Mistruth	1
4	LetsDoItLive	1
4	stavgod	1
