rank	username	minecraft:broken/minecraft:chainmail_chestplate
1	Arceus1975	3
2	Deathkob	2
2	El_Jalapeno	2
4	Paleshield	1
4	Jahara	1
4	SquadMonster	1
4	heckface	1
4	TheSecondLord	1
4	jushykins	1
4	TheThomas69	1
4	0nly_sn1per	1
4	Doom_melon	1
4	impossibleteapot	1
4	BronkerBrum	1
4	ooga47	1
4	seramalen	1
4	CruncyIsTaken	1
4	cedric72	1
4	chipklip	1
4	censorsheep	1
4	Soul_Atreus	1
4	djancak	1
4	Miko_Fullbuster	1
4	Ezekson	1
4	EcksDofficial	1
4	Smoke____	1
